ID	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	HCC_1	HCC_2	HCC_3	HCC_4	HCC_5	HCC_6	HCC_7	HCC_8	HCC_9	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HCC_16	HCC_17	HCC_18	HCC_19
O43708	73563.24141	113109.8707	271516.8292	102663.3173	190655.9189	177269.7214	177635.0357	182557.4894	244994.4103	111711.0068	122791.341	185896.7861	134174.2798	81382.95	184155.4853	100466.3629	183501.1317	178884.6532	61649.9383	4860.209143	55445.44612	3925.259657	3403.723582	104235.7544	18015.66798	4804.91902	151691.0332	14311.93497	3126.656516	5449.430917	17582.02002	4704.687677	141711.9002	11801.83462	27591.43748	6284.602366	11016.71178	6745.844005
P38159	7071.950269	2766.391556	3254.101663	5320.342509	7183.130783	4514.195978	2689.126735	3461.856198	6197.673751	5538.177077	5738.934841	3014.712076	3319.18609	2277.93723	3380.017364	10411.95749	7918.766447	7149.12405	4016.036123	19867.91773	5255.885076	15022.64394	7469.165869	14718.03784	7803.482183	9447.316921	5909.205357	7708.312111	33656.31259	10040.66872	9842.580745	11751.62451	5538.818103	9067.296737	11119.05058	17074.59169	11119.20753	7553.848612
Q15437	3138.704403	2673.540022	2605.955795	5403.318887	2931.609528	1625.173218	1685.172185	3103.299732	2530.879849	8604.629065	2951.88839	7971.227892	6810.010966	2495.853782	5269.759054	5261.228278	2833.668147	6427.095057	4989.498184	16161.56155	7412.641852	80719.33627	14191.14811	10131.87031	9950.150186	23578.86074	14079.22015	19932.81622	119671.4554	56191.86822	22245.62611	15103.73784	10781.84422	20844.41769	8010.927078	4111.407371	10232.38324	37434.04667
P46952	1101660.344	572349.8914	877087.7697	201872.0247	953418.8943	1324636.609	724538.0948	918541.192	1177666.107	587760.2274	699257.1117	733863.6416	515237.5033	499721.4736	706608.438	805502.5611	468574.9678	529838.0335	552235.0336	105752.5341	144071.347	151232.0491	409094.5271	351886.4934	120108.0973	231312.8548	366048.4144	320460.2484	79927.19256	384710.5725	101214.7167	156242.0761	291984.5724	122989.3471	140064.7526	79875.01347	259791.508	56085.96208
O60841	1293.00039	6602.075124	3225.68049	10237.07723	2532.090083	1820.469521	8483.171851	1075.928903	613.9180593	7541.86689	5252.487223	4728.984268	5228.77704	7916.090476	5909.984677	1165.774175	3076.231667	11449.14532	9061.24509	19119.29998	17739.71155	43145.98625	13695.71984	13902.11325	10414.72845	36473.32106	17859.80878	23813.55213	24520.33639	17833.39305	29689.69687	24158.49741	18703.31654	26420.78105	14198.22332	8607.826426	9498.818465	52303.63205
O43143	12367.83868	14308.7348	25590.85577	34770.60899	23831.52595	13269.04223	16250.47508	9942.44779	11259.78482	13975.47781	16726.47622	11798.50086	13504.01316	14619.97192	11945.67241	14670.53238	13078.2873	16325.74866	16009.61715	48970.59601	22339.02561	58740.73765	31099.15289	28178.35272	26655.28991	36050.91783	23886.3162	25014.50357	80551.75458	25079.83749	43487.59714	24369.71394	19677.36537	39855.13211	53758.14156	33688.58795	36171.64055	43646.34968
Q9NZT2	10600.54218	5453.409312	8699.297025	15357.31355	11377.48671	9326.378182	6148.469667	8458.888882	4018.828943	6321.035839	6021.337451	6539.903666	7506.208045	7782.156603	6752.416987	7460.262065	5237.893186	3895.303265	7550.260538	17626.40718	10906.00735	22542.77027	30829.04802	15363.57352	6214.66411	17628.83829	10623.55108	14309.50767	22644.87353	15991.31132	12783.43223	19046.03164	13344.00565	22127.39197	25044.75359	16988.7844	17613.84533	33775.43927
Q6L8Q7	4382.577865	9847.747567	11371.4679	14733.3053	5885.250551	5225.688574	6870.786679	5639.685284	6548.910597	22653.88081	23075.26981	16658.65472	18690.59363	14482.21124	11345.17559	10109.94839	13205.74783	16562.40379	15469.68476	25377.51682	23043.0734	35287.8932	26295.43429	8444.914141	31678.77632	51399.28919	46155.4711	20865.79798	35441.8844	65240.16396	47914.17068	46465.62918	31873.03501	23361.03876	32338.29676	17600.85163	17526.97791	57182.11279
Q15181	239589.3877	170629.7957	172372.4112	417554.2726	225286.2675	260950.5951	143037.9449	286093.7627	316491.117	214348.0047	182485.3292	153706.422	192161.7532	216108.3848	210098.6733	166553.0455	151461.7266	215651.867	229188.223	466652.4895	359073.7303	484011.4875	694419.9599	249046.8733	551537.9948	604800.3403	579413.908	631284.8266	381781.9429	203213.2216	562786.8676	534270.4661	322630.8344	397279.9454	398846.2855	221925.2102	216656.0206	594078.4566
P34932	99309.39292	184539.0503	157361.487	264962.2135	177381.4551	108897.8162	139919.9108	157491.4855	108907.3267	200178.0003	172922.1568	201315.6728	209225.6313	201850.3781	188125.329	162832.0935	157943.4015	190652.3249	182504.0575	428224.1198	417705.225	381157.9485	388444.1065	172149.6368	260777.0733	664976.2586	475000.834	288380.9402	640656.5	472141.8468	571816.3734	322323.6051	253267.2339	536634.9166	594326.1006	211847.6472	194649.8507	504918.7852
Q9BYV1	73722.88624	137706.8958	130132.4577	88848.48901	119808.5628	91405.22659	131169.2872	70592.95389	100377.5787	146307.9233	113580.1878	100716.9433	64289.57004	124634.9127	78568.54412	32571.55334	43857.63773	82925.09876	126730.358	5453.604576	99920.2371	10722.54144	8705.564822	30807.96673	7185.956507	8268.004118	25605.7083	48946.91452	3595.682553	10610.19978	13525.50525	62538.95506	81802.12551	7035.910138	17568.44187	4117.762239	12052.32833	5413.510236
O14828	2894.101937	4685.896036	3302.058953	7344.571138	4621.067722	4068.966233	8725.486611	2786.851988	3520.353344	5590.026589	5682.506326	5231.186329	7132.180557	5736.121088	5400.719274	7733.007597	3363.1906	6400.94389	10702.91605	34349.94484	4579.432839	143480.661	24835.46722	11572.24066	18041.60322	46557.01415	11344.16772	34700.99817	75291.51864	37851.65725	20555.93252	22989.26791	8939.160638	26280.96593	25731.08847	27586.61922	9038.368426	41501.34731
Q9Y3E0	1863.825523	3531.44328	5551.560622	7265.09341	1009.4905	1212.176727	3340.703336	903.8805713	1678.9593	707.452117	5034.090294	837.2467798	2317.08292	2009.215747	2059.380661	1200.379748	1675.04031	2827.615527	1245.112114	16730.5862	6103.185768	39815.16748	6687.87744	6459.034038	15517.44725	11611.05718	6884.071935	12380.40236	18991.48528	15165.32455	4732.960696	6028.070773	2673.890597	13169.25669	16883.29673	6020.284506	3597.117453	8588.507131
P40616	5589.041901	14562.19123	16918.19681	6903.080346	1289.241957	5115.729982	7563.65747	4334.812693	4658.280032	10314.56091	5483.177816	5875.183614	12241.90978	8417.464759	7540.886055	1659.880086	7048.358724	5392.274968	7507.889352	37738.8317	18959.142	61818.10534	24559.39623	4423.296826	23929.58972	38715.20143	19680.51518	53931.95004	20731.98003	16304.64827	12430.88371	37851.04431	11277.94003	38104.17887	40119.87103	12778.23558	8962.050377	24479.1201
O43681	30225.62035	24275.91456	19710.14307	29158.67145	21944.13646	28376.08576	19500.55239	35552.07304	26046.35808	24574.46875	26721.47639	15114.05951	21862.39327	28855.0642	20310.19345	18064.77886	20949.56245	21266.93822	25874.71318	45658.01462	37646.63009	38472.18088	63075.77379	47772.76851	42305.6624	58801.66497	46223.38126	37970.39782	44903.94147	47644.19787	31199.18421	31445.18644	33459.87174	43150.23601	23209.62861	42345.2375	32674.86968	137334.7906
P30084	6502634.025	5300489.548	5428060.127	3719732.671	6372838.431	5262883.591	4604757.122	4243683.67	7200308.174	4102797.506	3284342.747	6755793.308	4323459.66	3134160.102	3712685.963	5458523.215	3254310.575	5988250.641	3680337.007	1520077.973	3616580.821	707020.3794	2149162.721	3149889.133	2898225.421	1176258.447	3552934.128	3293052.47	1262203.713	1250728.097	1307577.737	2122008.666	2266301.148	1545128.911	4589340.619	912117.3142	3625583.452	1066310.182
P28482	18883.27594	25866.00258	28746.91126	37372.02671	21855.04975	23704.05647	16066.8561	39250.45622	31324.51338	46502.7269	31008.46256	31374.66809	32226.32572	40751.65157	22806.73857	46287.37758	30369.23375	34024.40343	21590.88465	84526.25415	75277.42721	132760.7923	86896.76252	57711.55314	29373.84265	77914.85287	47301.34908	62811.25322	134308.3647	57386.60046	51804.74022	84153.47288	58732.17011	47080.95174	40731.38103	98931.76461	78534.35584	108884.9294
O14980	8646.07012	35657.39186	31549.78662	40678.89106	2733.346211	6069.435294	37241.60223	11868.05373	19882.79537	28042.59328	31374.90832	25091.44539	30604.14944	43154.13231	35303.17455	8928.388179	25593.67758	19973.8663	32149.05825	98683.11368	54618.38799	161613.3739	47463.54168	22855.30802	43189.14259	114220.1767	72240.3514	98208.69587	204482.4945	100968.7921	75048.39201	45700.37273	52743.97641	72093.35015	80240.17713	50283.89756	39220.9214	103246.3961
P36871	1810741.75	2400425.917	2883727.904	1872879.396	3426573.715	2552780.659	2241643.962	2241930.408	2237345.649	1614514.007	2054780.805	2292240.639	1772972.898	1595538.807	2121296.949	2910643.435	1458582.679	1698660.968	1881924.756	1044085.956	1444858.287	440879.7117	923366.4078	1587952.185	917437.2517	343586.0404	1526072.959	739496.8708	187956.6716	1225395.606	1331948.222	817964.0395	1384219.473	772974.2443	756276.6796	472493.109	1084546.323	663356.5686
O43684	12713.28323	12651.72086	20133.88551	20378.98159	14684.83485	8243.269522	13117.87127	9952.743213	6243.00054	12930.95948	11942.56018	7380.354949	10442.41828	13809.88087	10047.38105	16389.04873	13633.78618	10719.93329	12506.16725	46129.21004	18244.22737	31962.23333	23015.56843	24271.81886	16322.95526	25108.46131	15484.19567	18607.9889	53348.58362	60579.52072	26207.89625	13613.46891	14985.626	30268.66632	28137.2607	30245.41385	25181.88911	36167.86955
P33176	1216.406656	3761.61172	4334.128255	7922.960183	1723.566366	1177.145167	2070.670893	2312.275368	2327.970968	3313.037369	4395.371131	2329.022038	3540.582477	3729.681979	2290.282048	3938.881529	4612.094889	4612.502214	3463.093364	17412.99914	4843.037497	14474.4275	10282.16498	11028.39809	10502.27748	7528.891038	7953.755742	10550.28175	5503.565745	6405.730942	10315.46235	7685.811831	7493.395485	11528.47201	10787.6952	11428.95351	7591.468903	9690.458204
P55769	32278.28151	14696.43656	28093.37157	29925.00647	26133.70122	21123.61712	20212.42608	25437.08236	17705.87073	19326.77218	18028.29145	11566.08104	15018.19496	13086.60425	12257.70838	16902.7493	10967.56164	15558.30424	20490.90928	51020.36175	33126.32752	52807.30217	27363.75575	41234.47383	24654.641	29887.01497	28406.62942	27271.65139	44227.40229	35750.80689	38307.62429	27286.16357	27832.90418	43709.00373	60659.06538	26943.83834	27510.80323	38230.28269
P34913	611304.4929	975635.2072	970884.2672	329228.2492	638725.336	700648.2945	883010.8432	469140.7334	753528.7079	933882.0596	665550.7067	677232.8463	225859.2524	638256.7508	613435.6949	541433.5561	626426.2624	712939.1466	575391.5291	121059.8626	334647.5746	202143.8963	195560.9666	307125.2473	182234.3476	352815.6419	375616.7098	292476.4022	151677.9318	309639.0932	73536.20291	115404.8854	548070.5486	55472.80589	203617.4942	92672.59502	519671.6518	87168.7165
Q9HC07	0	0	0	0	0	0	104.9259919	0.024063419	0	0	0.908215333	0	772.7440095	5356.867053	1132.534515	0	0	0	518.8267329	9699.299868	2161.730146	7817.529172	3.746400315	1.703852431	7752.088559	15531.24407	1376.389885	9424.10189	6747.944806	412.5607438	2669.689515	1746.295503	6138.272519	1767.437112	9078.051362	7403.040346	928.8038903	30083.32678
O60502	3827.784207	4269.602405	7717.729516	11204.0584	1871.419405	4237.491867	8478.753083	3754.972195	3018.189286	4152.086358	4369.605298	5488.023578	5044.378584	4495.545582	4710.025608	3130.089865	4500.700123	2832.547206	5686.858789	13570.99648	8714.064868	23220.97757	11776.77403	11794.3586	7759.012917	13632.56037	6458.63964	15523.13801	10997.74105	5178.174658	9017.496484	6765.967451	12981.4116	9256.968947	15925.42459	9005.469684	6637.083953	14210.80504
Q8N163	25299.19685	26976.42503	38975.21625	74792.9261	31921.21963	21683.1966	21720.27004	23837.90976	12397.24331	51313.05826	50386.94405	40531.89916	36889.01219	51780.97359	31938.15598	35089.33962	23111.37277	39787.69587	34760.83819	86601.65831	19771.23128	112255.5549	71298.80751	76867.03071	49757.5631	59476.32701	42003.00187	26859.95613	205100.7016	119704.4012	78969.3936	49910.30311	76161.97552	52985.95788	64482.84738	54738.3979	88993.02752	80173.1562
Q04917	88284.12056	37519.01853	107421.0227	122930.186	79003.61332	71726.89147	45903.73665	49219.53769	62922.50125	105715.5473	72460.94413	63120.03845	39102.14832	34819.83039	42702.3962	77463.44598	70237.45326	82837.33187	40282.89026	157096.5599	68443.14544	182371.4581	93035.5156	197661.8455	211583.1701	110868.1188	168195.4278	99373.59492	344249.8771	80845.20224	76336.04788	86682.52018	93856.80648	84961.04868	174801.2409	188470.8499	136692.2815	179418.0516
Q9UL12	228406.0302	345326.799	426956.6208	277033.4458	266928.8347	240098.5355	369800.2526	229411.9202	273804.4207	266082.0123	278427.1915	375705.0319	279135.3028	177718.1557	451234.0437	336744.1565	285103.5463	439729.059	444330.6393	51090.31807	267659.5622	124245.7183	85505.5627	142374.1413	92547.24645	128285.1948	71158.44739	118333.0784	56919.84597	162306.1334	206038.978	150874.546	217037.891	90197.13052	159202.0335	96794.64497	161652.2479	34233.5596
Q96JY6	34353.43758	22772.96386	21300.8373	15549.61621	26204.54987	35316.15578	13069.75112	47776.17144	42272.60465	20734.61954	15783.7546	32541.30088	25058.67272	17786.57766	17867.83086	33254.11747	12248.27744	13875.8141	23986.65657	4673.615256	6324.604633	5971.760796	15127.24177	15020.97109	4713.360153	4353.895965	5810.099258	6463.512829	12440.48343	2993.394495	2562.297645	3551.972963	13209.75919	3256.165505	1125.237458	6832.231	5292.212276	1579.627956
Q86XE5	41892.43008	29598.50573	61128.00036	10306.80486	70779.24455	49095.63072	48744.98297	108937.1715	77478.49981	33455.01869	7458.754286	51905.68078	62725.99432	32128.1909	43611.77632	53708.13641	27910.01489	45122.32151	36966.49871	4957.748566	32871.90394	2090.224431	4925.888023	10303.23661	41743.22588	8540.299511	5673.87049	7301.294621	4554.317506	3239.846491	5006.020197	16440.41723	24105.65986	7604.698298	23695.57782	3094.305268	2757.795512	7830.089105
P52272	371431.3843	225137.5477	192460.4262	287758.8574	245983.9173	315567.6326	225676.798	304048.0907	276417.6718	253471.5371	229679.9038	225630.5903	195262.1272	257173.1663	193127.259	292466.516	206008.1613	195763.0812	238855.7273	629445.6984	348977.8995	635217.8046	514450.1199	509393.89	249283.9271	471983.5291	293987.7569	348490.3564	808951.6591	552055.4296	565617.5854	411149.0738	334917.4359	388815.3388	683886.3148	476278.6877	410071.3015	372008.7243
O15371	58312.53192	72452.03888	54860.00036	81910.81243	68257.06909	70749.55654	88226.76788	114749.0808	70920.99258	82552.84852	87111.47189	78407.39645	86519.37698	113433.57	65977.43918	65887.64901	58050.81604	77212.63637	63227.02173	129805.8403	109963.4196	170416.7887	114053.3362	83526.78206	99708.72169	228425.146	179502.642	202271.6803	228735.2359	113912.0036	235173.2794	142159.8071	136959.5906	163842.5654	108999.3726	63585.88387	94973.45496	136641.1085
Q9UKM9	24731.04508	11641.68924	9128.638001	18300.01468	11949.07957	20015.51569	13324.16848	26654.72751	15452.40404	9606.000092	12543.74335	6185.619185	12581.63866	17990.49634	10992.26391	8677.212911	8474.482084	11861.85458	8969.319643	51847.2639	23199.37808	51483.5357	28914.2303	21428.6168	19791.0262	26957.53877	29829.08165	35085.95579	52803.89059	20921.2331	32042.84906	38185.64098	32439.18927	29189.72055	38896.33635	29774.53372	17621.36617	43855.60778
P08319	11673610.95	13604386.55	11397260.96	5649800.552	15513700.65	13284757.83	16866444.96	9520833.356	11874747.73	13713382.19	11224969.17	20655662.96	15840983.12	10802437.96	17105947.63	15956903.07	10437169.76	10540137.52	10286929.77	2409239.176	4677040.585	445337.3618	3976553.384	6866150.886	1561245.299	3492835.75	4577519.322	2359617.083	535715.5164	446396.9088	1023218.199	3057413.951	14746159.93	387232.011	5160037.623	834097.2056	442587.3505	280555.6864
Q9H2A2	593437.0005	801469.7825	722087.7759	687105.7505	1038655.487	721533.8863	865509.3038	730854.4286	774106.0953	1052722.912	720884.9189	1034144.897	747486.3164	601632.6342	838303.2084	947031.217	833182.7989	829166.5789	993974.7878	176894.6618	199189.8028	63320.986	25173.84954	434682.5032	225155.1342	15141.99048	160566.8823	277649.4023	59223.81212	54010.59061	38173.19157	21110.44537	1014633.196	69936.01476	285363.2449	128705.5004	490070.2642	34840.10482
P68400	13299.68888	7526.079574	5713.000798	6899.087976	7349.140742	10607.41951	5870.678498	10832.79733	12513.5124	9165.002886	8155.424874	8653.096009	6410.413896	7588.477772	8274.409621	9300.647091	7202.426374	11696.99007	6546.986451	16009.47787	13739.01601	25837.58132	20512.2503	18343.2382	12481.17815	27701.5302	13851.53658	17045.35596	29195.13289	24937.46275	17358.32293	12908.14628	13069.43724	16912.58708	20203.37684	12085.59801	11914.09624	19495.31644
O75936	5840.780313	7514.621665	23562.20941	1885.150806	22228.30414	14991.718	11835.07081	5677.62792	13199.44815	7473.133187	5497.391657	19844.27657	9817.135838	4110.296461	12837.8298	19670.92038	4558.190725	11909.34106	4444.0918	2926.357112	683.4677066	1023.797779	668.3356232	856.5402361	959.5825597	777.1218179	10520.17095	2215.987269	921.983042	1061.630393	480.1898285	388.8227381	5720.516966	719.2710256	3583.875463	741.9626545	2175.017266	1190.299197
Q92499	28464.9509	63404.0727	46424.78428	72556.67169	38197.25434	25096.24567	45805.00971	49084.79147	47499.13876	51477.89101	61079.13436	56927.96313	42966.53287	53529.55342	45592.83561	52392.36829	40171.92597	53972.77241	48095.73075	104617.1878	55016.55546	106482.6284	80245.32465	59533.97804	73951.53491	73123.38087	89258.29271	92471.72866	122479.3106	86561.10997	96390.69373	64201.78732	79762.57912	90404.21547	76390.21321	91916.78985	67658.24476	79210.19227
Q9UP83	25.46579825	102.4613044	129.7083844	310.7189138	48.37291478	447.1110087	134.0603458	97.63280483	555.3628409	407.6568988	110.7369753	9.547379254	348.3308068	151.0506854	210.3094604	87.87065338	279.4565721	1.877741955	112.187659	1595.312625	1038.943441	1686.86417	1857.519111	490.3751807	1783.984261	4122.513526	243.7008089	1464.014478	1420.231677	629.1549427	694.7908706	1315.785522	2219.745053	610.2054362	4011.512571	749.4903026	1611.386874	2305.204683
